59, 0, 1.667, 9
24, 30, 0.620, 205
5, 68, 0.000, 4
62, 15, 0.000, 1
10, 17, 0.962, 4248
13, 4, 1.459, 5894
0, 7, 3.681, 16066
38, 20, 0.391, 64
25, 1, 2.324, 796
63, 20, 0.000, 1
28, 26, 0.465, 260
50, 11, 0.833, 6
53, 14, 1.000, 3
1, 56, 0.000, 1
40, 13, 0.917, 72
4, 19, 1.428, 3131
26, 32, 0.402, 87
7, 6, 1.412, 10470
65, 27, 0.000, 1
11, 67, 0.667, 6
33, 50, 0.000, 1
16, 22, 0.749, 1776
19, 3, 1.504, 2972
41, 18, 0.471, 51
22, 28, 0.646, 415
5, 60, 0.000, 3
44, 9, 0.448, 29
9, 57, 4.000, 2
47, 12, 0.000, 7
12, 34, 0.676, 225
34, 19, 0.614, 132
17, 41, 0.784, 37
37, 38, 0.000, 9
59, 25, 0.000, 2
42, 51, 0.000, 1
10, 24, 0.747, 1859
13, 61, 0.000, 2
35, 16, 0.605, 167
0, 30, 3.152, 774
38, 15, 0.583, 103
25, 10, 0.729, 1571
28, 17, 0.698, 530
50, 2, 0.000, 1
14, 36, 0.669, 136
53, 23, 0.000, 2
1, 49, 0.000, 1
21, 62, 2.000, 2
4, 26, 1.130, 1060
26, 43, 0.273, 11
46, 46, 0.000, 1
29, 14, 0.582, 545
16, 13, 0.906, 3933
19, 8, 0.980, 3763
41, 27, 0.632, 19
22, 23, 0.526, 949
5, 37, 0.978, 139
44, 0, 2.286, 21
9, 34, 0.940, 235
47, 21, 1.250, 8
34, 42, 0.333, 9
17, 34, 0.753, 162
56, 3, 0.000, 1
37, 47, 0.000, 3
59, 30, 0.000, 1
23, 12, 0.739, 2084
45, 31, 0.000, 3
10, 3, 1.576, 7314
49, 36, 0.000, 1
35, 25, 0.759, 87
0, 21, 3.642, 3600
38, 6, 0.838, 142
25, 19, 0.627, 816
14, 47, 0.429, 14
31, 7, 1.047, 491
1, 10, 2.072, 5148
39, 29, 0.615, 13
4, 1, 1.979, 8410
26, 50, 0.000, 1
65, 21, 0.000, 1
29, 7, 0.922, 693
12, 65, 1.500, 2
51, 38, 0.000, 1
16, 4, 1.378, 4626
21, 66, 0.000, 2
19, 17, 0.812, 2072
2, 43, 0.500, 22
41, 28, 0.235, 17
22, 46, 0.571, 7
5, 46, 0.789, 19
9, 43, 0.311, 45
66, 12, 1.750, 4
47, 18, 0.875, 8
34, 37, 0.571, 14
15, 69, 0.000, 3
56, 10, 2.000, 1
37, 40, 0.923, 13
59, 23, 0.000, 1
42, 37, 0.000, 6
23, 5, 1.121, 1954
45, 24, 0.400, 10
10, 10, 1.112, 8548
13, 47, 1.278, 18
35, 30, 1.025, 40
18, 58, 0.000, 2
60, 14, 3.000, 2
25, 20, 0.713, 776
63, 3, 0.000, 3
11, 25, 0.693, 1455
14, 54, 0.000, 1
53, 25, 0.000, 4
1, 3, 2.021, 8842
21, 64, 0.000, 1
4, 8, 1.535, 9175
29, 0, 3.474, 919
54, 8, 1.333, 3
19, 22, 0.713, 1361
2, 34, 1.884, 207
41, 5, 0.958, 72
22, 33, 0.703, 145
5, 23, 1.125, 1940
9, 44, 0.500, 26
66, 7, 0.500, 6
47, 27, 0.000, 2
30, 33, 0.820, 50
69, 10, 0.000, 2
15, 66, 0.750, 4
42, 44, 0.000, 1
23, 2, 1.729, 1409
6, 62, 0.000, 1
45, 17, 0.000, 14
10, 53, 0.000, 1
32, 10, 0.717, 382
13, 40, 0.923, 65
35, 7, 0.983, 239
18, 53, 0.250, 4
38, 48, 0.000, 1
60, 5, 0.000, 3
25, 29, 0.429, 231
11, 30, 0.759, 486
50, 47, 0.000, 1
14, 57, 0.000, 1
18, 68, 0.000, 3
1, 4, 1.974, 8349
39, 19, 0.447, 47
26, 4, 1.151, 1092
48, 25, 0.000, 5
29, 25, 0.434, 228
54, 3, 0.000, 1
19, 31, 0.524, 252
41, 14, 0.540, 50
5, 16, 1.369, 4699
27, 47, 0.000, 4
47, 32, 0.000, 1
30, 40, 0.375, 16
17, 21, 0.731, 1719
55, 32, 0.000, 1
20, 6, 1.154, 3222
24, 65, 1.000, 1
23, 27, 0.627, 440
6, 49, 0.000, 4
45, 10, 1.071, 14
10, 60, 0.000, 2
32, 1, 1.645, 248
13, 33, 0.662, 266
35, 12, 0.873, 213
18, 44, 1.938, 16
38, 43, 0.833, 6
15, 64, 0.333, 3
11, 23, 0.727, 2176
14, 0, 3.803, 9283
36, 21, 0.413, 75
1, 29, 1.844, 378
39, 8, 0.863, 102
22, 64, 0.000, 1
26, 15, 0.614, 904
48, 16, 0.000, 8
29, 18, 0.583, 408
15, 35, 0.743, 171
19, 36, 0.746, 114
2, 52, 4.000, 1
22, 51, 0.000, 4
5, 25, 1.158, 1394
27, 36, 0.455, 55
66, 25, 0.000, 1
30, 19, 0.640, 300
52, 36, 3.000, 1
17, 14, 0.922, 3249
0, 66, 0.000, 1
20, 13, 0.820, 2624
42, 30, 0.111, 9
23, 16, 0.661, 1471
6, 40, 0.687, 99
45, 3, 0.824, 17
10, 39, 0.755, 106
67, 42, 1.000, 1
32, 24, 0.711, 149
31, 48, 0.000, 2
18, 39, 0.375, 56
57, 0, 1.500, 2
38, 34, 0.250, 12
43, 53, 0.000, 1
8, 17, 1.054, 4459
11, 12, 0.957, 6746
50, 33, 0.500, 2
14, 11, 0.987, 5431
36, 28, 0.105, 38
1, 22, 1.899, 1278
39, 1, 1.796, 49
26, 22, 0.548, 538
48, 23, 0.000, 5
51, 2, 2.500, 2
15, 40, 0.788, 66
19, 45, 0.545, 11
2, 15, 1.698, 3988
24, 32, 0.752, 141
5, 2, 1.797, 9474
66, 16, 0.000, 1
30, 26, 0.750, 140
17, 7, 1.060, 4602
20, 20, 0.672, 1563
3, 52, 1.000, 1
42, 25, 0.565, 23
23, 41, 0.821, 28
6, 35, 1.156, 237
10, 46, 0.294, 17
32, 31, 0.323, 62
18, 30, 0.857, 342
57, 9, 4.000, 2
38, 37, 0.000, 10
3, 69, 0.000, 1
43, 42, 2.000, 3
8, 24, 0.818, 1911
11, 5, 1.415, 7780
14, 18, 0.823, 3048
36, 27, 0.473, 55
32, 66, 0.000, 1
61, 13, 0.000, 2
26, 17, 0.586, 797
48, 14, 0.333, 6
12, 28, 0.649, 790
51, 11, 0.000, 5
15, 49, 1.333, 3
19, 50, 0.333, 6
2, 6, 1.842, 8709
24, 39, 0.659, 44
5, 11, 1.404, 7646
27, 50, 1.000, 2
30, 29, 0.700, 120
52, 42, 0.000, 1
55, 15, 0.000, 2
20, 19, 0.753, 1635
3, 61, 0.667, 3
42, 0, 2.581, 31
23, 38, 0.451, 51
6, 26, 0.961, 1238
10, 41, 0.387, 62
67, 24, 1.000, 1
32, 22, 0.758, 153
31, 38, 0.909, 11
35, 35, 1.053, 19
18, 25, 0.670, 890
4, 68, 0.333, 6
43, 35, 0.000, 4
8, 31, 0.936, 481
7, 57, 12.000, 1
11, 58, 2.000, 1
33, 9, 0.803, 320
14, 21, 0.721, 2171
36, 2, 1.701, 154
39, 55, 1.000, 1
61, 6, 0.500, 2
26, 24, 0.462, 487
48, 5, 1.250, 8
12, 27, 0.585, 1018
51, 16, 0.667, 3
15, 62, 0.000, 1
19, 59, 8.000, 1
2, 1, 2.121, 8830
24, 46, 0.500, 6
27, 11, 0.717, 1038
10, 65, 1.000, 10
49, 26, 1.000, 3
30, 4, 1.358, 534
20, 26, 0.592, 644
3, 34, 1.182, 264
42, 11, 0.618, 55
6, 29, 1.190, 685
28, 42, 0.250, 20
32, 45, 0.000, 1
13, 69, 0.000, 3
35, 40, 0.000, 4
18, 16, 0.811, 2561
21, 5, 1.215, 2748
4, 67, 0.000, 1
43, 24, 0.533, 15
8, 6, 1.352, 10153
7, 54, 0.500, 2
11, 51, 0.000, 6
33, 2, 1.703, 263
14, 28, 0.815, 674
36, 9, 0.851, 168
12, 18, 0.823, 3438
51, 25, 0.000, 3
15, 7, 1.157, 5631
37, 22, 0.797, 64
2, 24, 1.762, 1181
24, 53, 0.000, 1
27, 0, 3.482, 1336
49, 19, 0.000, 12
30, 15, 0.800, 426
0, 46, 2.667, 9
20, 33, 0.729, 166
3, 43, 1.200, 25
23, 52, 0.000, 2
6, 20, 1.158, 3155
64, 11, 2.000, 3
28, 33, 0.361, 83
67, 6, 0.000, 1
32, 36, 0.619, 21
31, 20, 0.763, 270
53, 39, 0.000, 1
18, 11, 0.858, 3602
40, 36, 0.429, 14
21, 14, 0.735, 2171
43, 17, 0.333, 24
8, 13, 1.085, 6711
7, 47, 0.875, 16
11, 40, 0.589, 73
33, 27, 0.875, 72
16, 61, 1.667, 3
36, 48, 0.000, 3
19, 64, 0.000, 1
58, 5, 3.500, 2
39, 37, 0.300, 10
9, 18, 0.953, 4100
12, 9, 1.028, 7395
15, 12, 0.941, 4593
37, 31, 0.893, 28
2, 19, 1.748, 2513
26, 66, 0.667, 3
27, 25, 0.482, 311
49, 20, 1.000, 4
52, 7, 0.600, 5
0, 37, 2.643, 171
20, 40, 1.000, 40
3, 16, 1.503, 4050
25, 35, 0.525, 80
6, 15, 1.266, 5341
64, 2, 1.000, 6
67, 15, 0.000, 2
31, 29, 0.404, 94
18, 2, 1.676, 2974
40, 43, 0.000, 6
21, 23, 0.539, 1023
4, 49, 0.400, 5
43, 22, 0.522, 23
7, 36, 1.200, 200
46, 1, 1.556, 9
11, 33, 0.639, 269
68, 22, 0.333, 3
33, 28, 0.444, 81
16, 52, 1.000, 3
58, 12, 1.500, 2
39, 34, 0.000, 10
9, 27, 0.900, 1101
12, 0, 3.803, 11804
16, 67, 0.667, 6
15, 21, 0.750, 2062
37, 24, 0.703, 37
24, 3, 1.423, 1427
62, 16, 0.000, 1
27, 30, 0.581, 136
49, 13, 1.000, 2
13, 31, 0.693, 339
0, 60, 2.000, 1
20, 55, 0.000, 1
3, 25, 1.488, 1246
25, 36, 0.592, 49
6, 6, 1.457, 11190
32, 50, 0.000, 1
31, 26, 0.577, 142
53, 41, 0.000, 1
40, 18, 0.478, 46
21, 16, 0.751, 1896
4, 56, 0.000, 1
43, 15, 0.143, 21
8, 59, 0.000, 2
7, 29, 0.907, 678
46, 8, 1.357, 14
11, 38, 0.647, 116
68, 29, 0.200, 5
33, 21, 0.539, 165
16, 43, 0.304, 23
36, 38, 0.333, 9
41, 53, 0.000, 1
44, 38, 0.750, 4
9, 28, 0.747, 876
48, 33, 1.000, 4
31, 47, 0.000, 4
12, 63, 1.500, 4
34, 12, 0.688, 231
15, 18, 0.849, 2819
37, 1, 2.293, 82
24, 10, 0.771, 1883
27, 23, 0.619, 454
49, 6, 0.000, 4
13, 24, 0.727, 1588
52, 21, 0.000, 2
0, 51, 2.500, 2
3, 30, 1.423, 444
25, 45, 0.000, 11
64, 16, 0.000, 1
28, 14, 0.790, 680
50, 31, 0.000, 1
31, 3, 1.489, 456
40, 25, 0.290, 31
21, 25, 0.584, 730
4, 39, 1.147, 102
43, 4, 0.786, 28
8, 34, 0.846, 266
7, 26, 0.938, 1301
46, 19, 1.625, 8
29, 41, 0.105, 19
68, 4, 0.333, 6
16, 34, 0.881, 168
36, 45, 3.000, 1
17, 67, 0.667, 3
22, 8, 0.933, 2718
44, 29, 0.750, 4
9, 5, 1.333, 9231
12, 54, 0.000, 2
34, 7, 1.163, 270
15, 27, 0.627, 806
37, 10, 0.779, 163
24, 17, 0.588, 1108
62, 2, 3.000, 1
13, 17, 0.899, 3453
0, 10, 3.865, 13269
38, 27, 0.500, 32
3, 7, 1.646, 8902
9, 62, 0.000, 1
28, 5, 1.213, 854
50, 22, 0.286, 7
31, 8, 0.954, 503
1, 45, 1.000, 5
40, 0, 2.459, 74
21, 34, 0.595, 131
4, 46, 1.118, 17
8, 41, 0.657, 70
7, 19, 1.053, 3577
65, 8, 0.000, 6
46, 26, 0.000, 1
29, 34, 0.319, 47
33, 39, 1.000, 17
16, 25, 0.637, 1032
2, 68, 0.000, 2
41, 39, 0.667, 3
22, 3, 1.426, 2070
44, 20, 0.214, 14
9, 14, 1.000, 5934
12, 45, 0.650, 20
34, 30, 0.902, 41
17, 62, 0.000, 2
59, 10, 0.000, 1
24, 24, 0.571, 659
62, 5, 0.250, 4
10, 23, 0.784, 2144
13, 10, 1.020, 6398
52, 27, 0.000, 1
0, 1, 3.054, 18083
38, 18, 0.481, 77
3, 12, 1.602, 5875
25, 63, 1.000, 3
8, 65, 0.000, 6
28, 28, 0.617, 162
50, 17, 0.250, 12
23, 39, 0.571, 35
1, 38, 1.937, 63
40, 7, 0.863, 95
21, 43, 0.526, 19
4, 21, 1.291, 2454
26, 38, 0.438, 16
7, 8, 1.312, 10110
65, 1, 2.000, 1
46, 29, 0.250, 4
29, 59, 0.000, 2
68, 10, 0.200, 10
16, 16, 0.961, 3086
41, 40, 0.000, 2
22, 26, 0.555, 553
5, 50, 0.500, 6
44, 19, 0.200, 20
66, 32, 0.000, 1
47, 6, 0.556, 9
12, 36, 0.681, 185
23, 66, 3.000, 1
34, 25, 0.403, 77
59, 3, 2.500, 4
24, 31, 0.500, 184
5, 67, 0.000, 1
62, 12, 2.000, 3
45, 44, 0.000, 1
10, 30, 0.783, 525
13, 3, 1.613, 5545
0, 24, 3.500, 2144
38, 21, 0.600, 55
25, 0, 3.415, 1822
28, 27, 0.606, 213
50, 8, 1.200, 5
14, 34, 0.659, 185
53, 13, 0.000, 1
1, 63, 1.333, 3
40, 14, 0.810, 58
21, 52, 0.000, 2
4, 28, 1.275, 735
26, 33, 0.367, 90
7, 1, 2.055, 6983
46, 36, 0.000, 1
11, 66, 0.000, 3
33, 49, 0.000, 1
16, 23, 0.627, 1485
19, 2, 1.741, 2653
41, 17, 0.744, 39
22, 29, 0.583, 312
5, 59, 0.000, 3
44, 10, 0.522, 23
9, 56, 0.000, 2
47, 15, 0.000, 17
12, 35, 0.901, 213
69, 30, 0.000, 1
34, 16, 0.824, 176
17, 40, 0.236, 55
37, 37, 0.000, 8
59, 24, 0.500, 2
42, 48, 1.000, 1
45, 37, 5.000, 1
10, 25, 0.770, 1564
49, 34, 1.000, 1
13, 60, 2.000, 1
35, 19, 0.805, 128
0, 31, 3.178, 669
38, 12, 0.806, 98
25, 9, 0.796, 1641
63, 28, 0.000, 1
28, 18, 0.732, 504
50, 3, 1.000, 6
14, 37, 0.538, 130
53, 22, 0.000, 6
1, 48, 3.000, 1
21, 61, 7.000, 1
4, 27, 1.347, 916
26, 40, 0.250, 16
65, 19, 1.667, 3
29, 13, 0.836, 573
16, 14, 0.939, 3575
21, 67, 0.667, 3
19, 11, 0.829, 3308
41, 26, 0.588, 17
22, 20, 0.597, 1238
5, 36, 1.197, 183
44, 1, 1.333, 18
9, 33, 0.784, 306
47, 20, 0.000, 6
30, 52, 0.000, 1
69, 7, 0.000, 1
34, 43, 2.333, 3
17, 33, 0.593, 172
56, 4, 0.000, 1
37, 46, 1.200, 5
59, 17, 0.000, 2
23, 15, 0.672, 1577
45, 30, 1.000, 1
10, 0, 3.878, 13819
13, 53, 0.000, 1
35, 24, 0.944, 89
0, 22, 3.542, 2953
38, 7, 0.916, 131
25, 18, 0.685, 895
63, 5, 2.667, 3
14, 44, 0.333, 21
1, 9, 2.059, 5828
39, 28, 0.212, 33
4, 2, 1.867, 9832
65, 20, 2.000, 1
29, 6, 1.140, 705
12, 66, 1.750, 4
51, 41, 0.000, 1
16, 5, 1.366, 4792
13, 64, 0.000, 2
19, 16, 0.815, 2156
2, 40, 1.605, 43
41, 3, 0.905, 42
22, 47, 0.100, 10
5, 45, 1.045, 22
9, 42, 0.529, 51
66, 13, 0.000, 3
47, 29, 1.500, 4
34, 34, 0.600, 30
15, 68, 0.000, 4
56, 11, 0.000, 1
42, 34, 0.333, 9
23, 4, 1.351, 1799
6, 68, 0.000, 4
45, 23, 0.222, 9
10, 11, 0.990, 7674
13, 46, 0.692, 13
35, 1, 2.282, 131
18, 59, 4.500, 2
60, 15, 0.000, 2
25, 27, 0.594, 310
63, 2, 3.000, 1
11, 24, 0.699, 1850
14, 55, 0.000, 2
53, 24, 0.000, 1
1, 2, 2.115, 8764
39, 21, 0.585, 41
4, 9, 1.499, 8749
29, 31, 0.406, 96
51, 46, 0.000, 1
54, 9, 0.000, 2
19, 25, 0.634, 818
2, 35, 1.635, 167
17, 68, 0.000, 1
41, 4, 1.184, 49
22, 38, 0.705, 44
5, 22, 1.112, 2302
27, 41, 0.278, 18
66, 4, 0.000, 4
47, 26, 0.000, 4
30, 38, 0.409, 22
69, 9, 0.000, 1
17, 19, 0.790, 2079
23, 29, 0.669, 287
6, 63, 1.333, 6
45, 16, 0.765, 17
10, 50, 0.636, 11
32, 11, 0.717, 367
13, 39, 0.472, 72
35, 6, 1.093, 246
18, 50, 0.500, 4
38, 49, 0.000, 1
15, 65, 1.000, 2
60, 6, 3.000, 2
25, 28, 0.622, 262
63, 11, 1.250, 4
11, 17, 0.880, 4014
14, 62, 3.500, 2
1, 27, 1.881, 565
39, 18, 0.481, 54
26, 5, 1.090, 1207
48, 26, 0.000, 4
29, 24, 0.511, 270
15, 37, 0.667, 132
19, 30, 0.622, 299
41, 13, 0.273, 55
5, 31, 1.105, 494
27, 46, 0.000, 5
47, 35, 0.000, 2
30, 41, 0.600, 15
17, 20, 0.704, 1965
20, 7, 1.000, 3305
42, 20, 0.500, 30
23, 26, 0.558, 561
6, 54, 0.500, 2
45, 9, 0.850, 20
10, 61, 2.500, 2
32, 2, 1.593, 307
13, 32, 0.836, 336
35, 15, 0.773, 172
18, 45, 0.500, 10
38, 40, 0.500, 4
11, 22, 0.761, 2396
14, 1, 2.159, 3917
36, 22, 0.783, 69
1, 28, 1.943, 507
39, 11, 0.975, 80
22, 65, 0.500, 2
26, 12, 0.729, 1169
48, 17, 0.571, 7
29, 17, 0.608, 449
15, 34, 0.989, 189
54, 27, 0.000, 1
19, 39, 0.348, 46
2, 53, 3.000, 1
22, 48, 0.333, 3
5, 24, 1.194, 1740
27, 39, 0.375, 16
66, 22, 0.200, 5
47, 40, 0.000, 2
30, 16, 0.877, 357
52, 37, 0.000, 1
17, 13, 0.903, 3477
20, 14, 0.708, 2411
42, 31, 0.400, 10
23, 19, 0.703, 1170
6, 41, 0.649, 74
45, 2, 0.600, 15
10, 36, 0.775, 178
32, 25, 0.951, 122
35, 52, 2.000, 1
18, 36, 0.689, 119
57, 7, 12.000, 1
38, 35, 0.529, 17
60, 20, 0.000, 1
43, 52, 5.000, 1
8, 18, 1.074, 4113
11, 15, 0.928, 4878
14, 8, 1.162, 6020
36, 29, 0.588, 34
1, 21, 2.108, 1455
39, 0, 2.621, 95
26, 23, 0.530, 551
48, 8, 0.600, 5
51, 5, 0.000, 2
15, 43, 0.158, 19
54, 18, 0.000, 1
19, 44, 0.190, 21
2, 12, 1.845, 5392
24, 33, 0.750, 124
5, 1, 2.022, 8024
66, 17, 0.800, 5
27, 59, 0.000, 2
30, 27, 0.604, 139
17, 6, 1.186, 4430
20, 21, 0.721, 1341
3, 55, 0.000, 1
42, 6, 1.200, 40
23, 40, 0.314, 35
6, 32, 1.071, 408
10, 47, 0.533, 15
67, 18, 0.000, 1
32, 16, 0.836, 250
18, 31, 0.623, 244
57, 8, 0.000, 3
40, 48, 0.000, 1
43, 45, 0.000, 1
8, 25, 0.917, 1625
28, 68, 0.000, 2
11, 4, 1.398, 7166
14, 19, 0.802, 2657
36, 4, 1.157, 191
26, 30, 0.719, 139
48, 15, 0.500, 6
12, 29, 0.664, 646
51, 10, 0.000, 5
15, 48, 0.429, 7
54, 21, 0.000, 2
2, 7, 1.823, 8221
24, 40, 0.625, 32
5, 10, 1.427, 8423
30, 2, 1.742, 415
52, 43, 5.000, 1
55, 14, 0.000, 2
20, 28, 0.629, 466
3, 60, 0.000, 4
42, 1, 1.130, 23
23, 33, 0.435, 131
6, 27, 0.943, 1067
28, 44, 0.000, 8
32, 23, 0.730, 152
31, 33, 0.388, 49
35, 34, 0.750, 24
18, 22, 0.673, 1462
4, 69, 0.000, 1
43, 34, 1.750, 4
8, 0, 3.675, 16194
7, 56, 0.000, 2
11, 61, 4.000, 1
33, 8, 1.121, 371
14, 26, 0.760, 1022
36, 3, 1.382, 152
11, 53, 0.000, 2
61, 5, 2.500, 6
26, 25, 0.419, 384
48, 6, 0.167, 6
12, 20, 0.786, 2806
51, 19, 0.000, 6
15, 57, 0.000, 1
19, 58, 0.000, 2
2, 30, 1.796, 417
24, 47, 0.500, 4
27, 10, 0.814, 1068
49, 25, 0.800, 5
30, 5, 1.300, 566
0, 40, 2.395, 76
55, 7, 0.000, 1
20, 27, 0.570, 526
3, 37, 1.728, 114
42, 8, 0.521, 48
6, 18, 1.135, 4011
28, 43, 0.000, 10
32, 46, 0.000, 1
13, 68, 0.000, 5
35, 43, 0.000, 4
18, 17, 0.881, 2352
21, 4, 1.276, 2534
43, 27, 0.000, 9
8, 7, 1.319, 10180
7, 49, 0.667, 9
29, 68, 0.200, 5
33, 1, 2.173, 208
14, 29, 0.607, 517
3, 67, 1.000, 1
36, 10, 0.731, 193
37, 23, 0.714, 70
12, 19, 0.897, 3095
51, 24, 0.500, 2
15, 6, 1.265, 5484
37, 21, 0.984, 64
2, 25, 1.640, 988
24, 54, 0.000, 1
27, 3, 1.557, 844
49, 18, 0.500, 2
30, 12, 0.836, 487
0, 47, 1.778, 9
20, 34, 0.680, 128
3, 42, 1.103, 39
6, 21, 1.109, 2879
64, 12, 0.000, 1
28, 34, 0.525, 59
67, 9, 0.000, 3
32, 37, 0.176, 17
31, 23, 0.592, 196
53, 38, 0.000, 1
18, 8, 1.074, 4202
40, 37, 1.000, 12
21, 13, 0.705, 2291
43, 16, 0.261, 23
8, 14, 1.160, 5965
7, 46, 0.850, 20
11, 43, 0.667, 30
33, 26, 0.500, 96
16, 62, 0.000, 1
36, 49, 0.000, 1
39, 36, 0.286, 14
61, 23, 0.000, 1
9, 17, 1.003, 4517
12, 10, 1.039, 7014
15, 15, 0.921, 3785
37, 30, 0.700, 30
2, 16, 1.732, 3611
27, 24, 0.683, 372
49, 11, 0.222, 9
52, 0, 0.000, 1
0, 38, 3.274, 113
55, 21, 0.000, 1
20, 41, 0.359, 39
3, 19, 1.503, 2819
25, 34, 0.338, 74
6, 12, 1.254, 7176
64, 3, 0.667, 3
67, 14, 0.000, 2
29, 52, 0.000, 1
31, 28, 0.670, 106
18, 3, 1.575, 3373
40, 44, 0.000, 3
21, 22, 0.608, 1167
4, 50, 0.500, 6
43, 9, 0.333, 48
8, 53, 0.500, 2
7, 39, 0.867, 105
46, 6, 0.611, 18
11, 32, 0.708, 360
68, 23, 0.000, 2
33, 19, 0.787, 174
41, 51, 0.000, 1
61, 16, 1.667, 3
44, 40, 0.000, 3
9, 26, 0.819, 1329
12, 1, 2.080, 4560
16, 68, 0.143, 7
15, 20, 0.742, 2242
37, 7, 1.106, 161
20, 65, 2.000, 1
24, 4, 1.290, 1644
62, 17, 0.000, 2
27, 17, 0.715, 650
49, 12, 0.700, 10
13, 30, 0.736, 440
52, 15, 0.000, 4
0, 61, 0.333, 3
20, 48, 1.200, 5
3, 24, 1.429, 1411
25, 43, 1.000, 14
6, 7, 1.430, 10480
28, 48, 0.000, 1
31, 5, 1.031, 488
40, 19, 0.489, 47
21, 31, 0.734, 256
43, 14, 0.314, 35
7, 28, 0.987, 905
46, 9, 0.481, 27
29, 47, 1.500, 4
33, 20, 0.669, 160
16, 44, 0.762, 21
36, 39, 0.235, 17
9, 3, 1.699, 8063
48, 34, 0.000, 1
34, 13, 0.771, 201
15, 29, 0.620, 503
37, 0, 2.461, 180
24, 11, 0.687, 1872
27, 22, 0.549, 443
49, 5, 0.000, 7
13, 23, 0.720, 1831
20, 63, 0.000, 1
3, 1, 2.032, 8914
25, 44, 0.154, 13
64, 17, 4.000, 1
28, 15, 0.700, 659
50, 28, 0.333, 3
31, 2, 1.652, 328
53, 49, 0.000, 2
1, 43, 1.875, 16
40, 26, 0.833, 18
21, 24, 0.564, 917
4, 32, 1.246, 382
43, 7, 0.718, 39
8, 35, 0.951, 205
7, 21, 1.029, 2900
46, 16, 0.545, 11
29, 40, 0.462, 13
68, 5, 0.000, 4
33, 45, 0.000, 3
16, 35, 0.596, 166
36, 46, 0.000, 2
22, 9, 0.773, 2664
26, 68, 0.000, 2
9, 4, 1.512, 8851
12, 55, 0.333, 3
34, 4, 1.364, 250
15, 26, 0.644, 914
37, 9, 0.712, 156
24, 18, 0.724, 1024
62, 3, 3.000, 2
13, 16, 0.906, 3875
52, 29, 0.000, 1
0, 11, 3.837, 11809
38, 24, 0.372, 43
3, 6, 1.693, 9668
25, 53, 0.000, 3
28, 6, 1.154, 817
50, 23, 0.500, 2
31, 11, 0.829, 444
1, 44, 1.762, 21
40, 1, 1.171, 35
21, 33, 0.594, 170
4, 47, 1.214, 14
8, 42, 0.521, 48
7, 18, 1.124, 4032
65, 15, 1.000, 2
46, 27, 0.000, 3
29, 33, 0.816, 76
68, 12, 0.000, 7
33, 38, 1.143, 7
16, 26, 0.663, 866
41, 38, 0.000, 1
22, 0, 3.566, 3075
44, 21, 0.467, 15
9, 13, 1.019, 6603
12, 46, 0.500, 18
34, 31, 0.850, 40
37, 50, 0.000, 2
59, 13, 9.000, 1
24, 25, 0.588, 510
45, 50, 0.000, 1
10, 20, 0.876, 3087
13, 9, 1.035, 6685
0, 2, 3.234, 18901
38, 19, 0.968, 63
3, 15, 1.535, 4555
8, 66, 1.125, 8
28, 29, 0.628, 121
50, 14, 1.000, 1
53, 3, 3.000, 1
1, 37, 2.173, 81
40, 8, 0.827, 75
21, 42, 0.545, 33
4, 22, 1.156, 2205
26, 39, 0.227, 22
7, 11, 1.220, 8107
46, 34, 1.500, 2
29, 58, 0.000, 3
68, 11, 0.000, 8
16, 17, 0.902, 2778
22, 27, 0.599, 444
5, 49, 0.000, 7
44, 12, 0.045, 22
9, 54, 0.000, 2
23, 49, 0.750, 4
47, 1, 1.500, 2
12, 37, 0.651, 146
69, 20, 0.000, 1
34, 22, 0.392, 120
17, 54, 0.000, 1
59, 2, 0.000, 4
5, 66, 0.333, 3
45, 43, 0.000, 2
10, 31, 1.020, 459
49, 40, 2.000, 1
13, 2, 1.758, 4951
0, 25, 3.435, 1764
38, 10, 0.843, 115
25, 7, 0.971, 1597
28, 20, 0.616, 456
50, 9, 0.333, 3
14, 35, 0.907, 172
53, 12, 1.500, 2
1, 62, 7.000, 1
40, 15, 0.859, 64
21, 51, 0.000, 3
4, 29, 1.376, 644
26, 46, 0.500, 2
7, 0, 3.712, 16569
46, 37, 1.500, 4
11, 69, 0.000, 2
33, 48, 1.600, 5
16, 8, 1.086, 5083
21, 68, 0.000, 3
19, 5, 1.239, 3627
41, 16, 1.032, 31
22, 18, 0.688, 1469
5, 58, 3.500, 2
31, 25, 0.635, 159
44, 11, 1.129, 31
47, 14, 0.286, 14
30, 50, 0.000, 3
34, 17, 0.708, 161
17, 47, 0.000, 6
37, 36, 0.188, 16
59, 27, 0.000, 2
45, 36, 3.000, 1
10, 6, 1.313, 8656
49, 33, 0.000, 1
13, 59, 9.000, 1
42, 67, 1.000, 2
35, 18, 0.588, 114
0, 16, 3.697, 7088
38, 13, 0.647, 85
25, 8, 0.908, 1661
28, 19, 0.596, 497
50, 0, 2.333, 3
14, 42, 0.463, 41
1, 55, 0.000, 1
21, 60, 4.000, 1
4, 4, 1.707, 11158
26, 41, 0.556, 18
65, 18, 0.000, 1
29, 12, 0.668, 653
12, 68, 0.000, 7
16, 15, 0.920, 3295
19, 10, 0.873, 3562
2, 46, 1.462, 13
41, 25, 0.400, 25
22, 21, 0.601, 1176
5, 35, 1.166, 211
44, 2, 0.385, 13
9, 32, 0.824, 403
47, 23, 0.778, 9
34, 40, 0.444, 9
