27, 25, 1.547
49, 20, 2.000
52, 7, 1.400
0, 37, 5.023
20, 40, 1.850
3, 16, 2.695
25, 35, 1.438
6, 15, 2.530
64, 2, 2.500
67, 15, 1.000
31, 29, 1.298
18, 2, 3.207
40, 43, 1.000
21, 23, 1.635
4, 49, 1.400
43, 22, 1.826
7, 36, 2.170
46, 1, 3.444
11, 33, 1.825
68, 22, 1.333
33, 28, 1.420
16, 52, 1.667
58, 12, 2.500
39, 34, 1.000
9, 27, 2.111
12, 0, 6.102
16, 67, 2.000
15, 21, 1.790
37, 24, 1.730
24, 3, 2.919
62, 16, 1.000
27, 30, 1.588
49, 13, 2.000
13, 31, 1.758
0, 60, 2.000
20, 55, 1.000
3, 25, 2.949
25, 36, 1.653
6, 6, 2.544
32, 50, 1.000
31, 26, 1.979
53, 41, 1.000
40, 18, 2.304
21, 16, 1.860
4, 56, 1.000
43, 15, 1.190
8, 59, 1.000
7, 29, 2.125
46, 8, 1.786
11, 38, 1.836
68, 29, 1.200
33, 21, 1.606
16, 43, 1.435
36, 38, 1.333
41, 53, 1.000
44, 38, 1.750
9, 28, 1.906
48, 33, 2.500
31, 47, 1.000
12, 63, 3.500
34, 12, 1.675
15, 18, 1.929
37, 1, 3.476
24, 10, 1.909
27, 23, 1.736
49, 6, 1.000
13, 24, 1.851
52, 21, 1.000
0, 51, 4.500
3, 30, 3.005
25, 45, 1.091
64, 16, 1.000
28, 14, 1.969
50, 31, 1.000
31, 3, 3.033
40, 25, 1.290
21, 25, 1.701
4, 39, 2.873
43, 4, 1.714
8, 34, 1.929
7, 26, 2.119
46, 19, 1.625
29, 41, 1.316
68, 4, 1.833
16, 34, 1.696
36, 45, 2.000
17, 67, 2.333
22, 8, 2.148
44, 29, 1.500
9, 5, 2.586
12, 54, 1.000
34, 7, 2.437
15, 27, 1.653
37, 10, 1.865
24, 17, 1.664
62, 2, 5.000
13, 17, 2.036
0, 10, 6.091
38, 27, 1.656
3, 7, 2.803
9, 62, 1.000
28, 5, 2.382
50, 22, 1.286
31, 8, 2.205
1, 45, 3.200
40, 0, 4.757
21, 34, 1.519
4, 46, 3.294
8, 41, 2.371
7, 19, 2.195
65, 8, 1.000
46, 26, 1.000
29, 34, 1.383
33, 39, 1.706
16, 25, 1.811
2, 68, 1.000
41, 39, 1.667
22, 3, 2.851
44, 20, 1.214
9, 14, 2.150
12, 45, 1.500
34, 30, 1.854
17, 62, 1.000
59, 10, 2.000
24, 24, 1.715
62, 5, 1.500
10, 23, 1.996
13, 10, 2.148
52, 27, 1.000
0, 1, 4.316
38, 18, 1.545
3, 12, 2.831
25, 63, 1.667
8, 65, 1.000
28, 28, 1.543
50, 17, 1.417
23, 39, 1.657
1, 38, 3.349
40, 7, 2.074
21, 43, 1.842
4, 21, 2.619
26, 38, 1.375
7, 8, 2.522
65, 1, 4.000
46, 29, 1.250
29, 59, 1.000
68, 10, 1.400
16, 16, 2.065
41, 40, 1.000
22, 26, 1.580
5, 50, 1.167
44, 19, 1.750
66, 32, 1.000
47, 6, 1.667
12, 36, 1.816
23, 66, 6.000
34, 25, 1.571
59, 3, 2.000
24, 31, 1.636
5, 67, 1.000
62, 12, 3.000
45, 44, 1.000
10, 30, 1.956
13, 3, 2.924
0, 24, 6.032
38, 21, 1.382
25, 0, 6.023
28, 27, 1.559
50, 8, 1.400
14, 34, 1.659
53, 13, 1.000
1, 63, 4.000
40, 14, 1.810
21, 52, 1.000
4, 28, 2.755
26, 33, 1.567
7, 1, 3.352
46, 36, 1.000
11, 66, 1.333
33, 49, 1.000
16, 23, 1.751
19, 2, 3.202
41, 17, 2.590
22, 29, 1.657
5, 59, 1.000
44, 10, 1.565
9, 56, 1.000
47, 15, 1.000
12, 35, 2.023
69, 30, 1.000
34, 16, 1.693
17, 40, 1.491
37, 37, 1.250
59, 24, 1.500
42, 48, 3.000
45, 37, 2.000
10, 25, 1.969
49, 34, 3.000
13, 60, 6.000
35, 19, 1.594
0, 31, 5.208
38, 12, 1.561
25, 9, 2.015
63, 28, 1.000
28, 18, 1.819
50, 3, 1.667
14, 37, 1.562
53, 22, 1.500
1, 48, 9.000
21, 61, 3.000
4, 27, 2.647
26, 40, 1.125
65, 19, 2.000
29, 13, 1.782
16, 14, 1.977
21, 67, 1.667
19, 11, 1.990
41, 26, 2.294
22, 20, 1.715
5, 36, 2.257
44, 1, 2.611
9, 33, 1.980
47, 20, 1.000
30, 52, 1.000
69, 7, 1.000
34, 43, 2.667
17, 33, 1.756
56, 4, 1.000
37, 46, 2.000
59, 17, 1.000
23, 15, 1.781
45, 30, 2.000
10, 0, 6.134
13, 53, 1.000
35, 24, 1.831
0, 22, 6.025
38, 7, 2.000
25, 18, 1.980
63, 5, 7.667
14, 44, 1.381
1, 9, 3.393
39, 28, 1.424
4, 2, 2.994
65, 20, 3.000
29, 6, 2.386
12, 66, 2.250
51, 41, 1.000
16, 5, 2.694
13, 64, 1.000
19, 16, 1.871
2, 40, 3.837
41, 3, 2.833
22, 47, 1.300
5, 45, 2.364
9, 42, 1.745
66, 13, 1.333
47, 29, 1.750
34, 34, 1.400
15, 68, 1.000
56, 11, 1.000
42, 34, 1.111
23, 4, 2.717
6, 68, 1.000
45, 23, 1.111
10, 11, 2.146
13, 46, 1.769
35, 1, 3.802
18, 59, 2.000
60, 15, 1.500
25, 27, 1.594
63, 2, 7.000
11, 24, 1.855
14, 55, 1.000
53, 24, 1.000
1, 2, 3.277
39, 21, 1.732
4, 9, 2.732
29, 31, 1.312
51, 46, 1.000
54, 9, 1.500
19, 25, 1.897
2, 35, 2.737
17, 68, 1.000
41, 4, 4.551
22, 38, 1.432
5, 22, 2.510
27, 41, 1.167
66, 4, 1.000
47, 26, 1.000
30, 38, 1.727
69, 9, 1.000
17, 19, 1.843
23, 29, 1.746
6, 63, 5.333
45, 16, 1.941
10, 50, 2.273
32, 11, 1.856
13, 39, 1.764
35, 6, 2.150
18, 50, 2.000
38, 49, 1.000
15, 65, 3.000
60, 6, 3.500
25, 28, 1.607
63, 11, 3.000
11, 17, 2.012
14, 62, 3.000
1, 27, 3.547
39, 18, 1.759
26, 5, 2.353
48, 26, 1.000
29, 24, 1.585
15, 37, 1.818
19, 30, 1.686
41, 13, 1.418
5, 31, 2.403
27, 46, 1.200
47, 35, 1.000
30, 41, 1.533
17, 20, 1.788
20, 7, 2.262
42, 20, 1.667
23, 26, 1.627
6, 54, 2.000
45, 9, 1.750
10, 61, 4.000
32, 2, 2.993
13, 32, 1.875
35, 15, 1.826
18, 45, 1.900
38, 40, 1.250
11, 22, 1.940
14, 1, 3.647
36, 22, 1.725
1, 28, 3.665
39, 11, 1.938
22, 65, 3.000
26, 12, 1.841
48, 17, 1.857
29, 17, 1.757
15, 34, 1.804
54, 27, 1.000
19, 39, 1.370
2, 53, 3.000
22, 48, 1.333
5, 24, 2.408
27, 39, 1.375
66, 22, 1.400
47, 40, 1.000
30, 16, 1.754
52, 37, 1.000
17, 13, 2.030
20, 14, 1.837
42, 31, 1.700
23, 19, 1.752
6, 41, 1.824
45, 2, 1.733
10, 36, 2.011
32, 25, 2.000
35, 52, 3.000
18, 36, 1.672
57, 7, 4.000
38, 35, 1.588
60, 20, 1.000
43, 52, 2.000
8, 18, 2.200
11, 15, 2.054
14, 8, 2.287
36, 29, 1.588
1, 21, 3.668
39, 0, 5.621
26, 23, 1.606
48, 8, 1.400
51, 5, 1.000
15, 43, 1.211
54, 18, 2.000
19, 44, 1.714
2, 12, 3.092
24, 33, 1.839
5, 1, 3.268
66, 17, 2.200
27, 59, 1.000
30, 27, 1.583
17, 6, 2.403
20, 21, 1.857
3, 55, 2.000
42, 6, 2.550
23, 40, 1.571
6, 32, 2.309
10, 47, 1.333
67, 18, 1.000
32, 16, 2.004
18, 31, 1.734
57, 8, 1.000
40, 48, 1.000
43, 45, 1.000
8, 25, 2.040
28, 68, 1.000
11, 4, 2.683
14, 19, 1.959
36, 4, 2.455
26, 30, 1.662
48, 15, 1.167
12, 29, 1.774
51, 10, 1.200
15, 48, 1.143
54, 21, 1.000
2, 7, 3.130
24, 40, 1.812
5, 10, 2.657
30, 2, 3.419
52, 43, 2.000
55, 14, 1.000
20, 28, 1.770
3, 60, 1.000
42, 1, 1.870
23, 33, 1.954
6, 27, 2.152
28, 44, 1.000
32, 23, 1.816
31, 33, 1.714
35, 34, 1.750
18, 22, 1.752
4, 69, 1.000
43, 34, 2.500
8, 0, 5.653
7, 56, 1.000
11, 61, 8.000
33, 8, 2.547
14, 26, 1.943
36, 3, 2.987
11, 53, 1.500
61, 5, 2.167
26, 25, 1.516
48, 6, 1.167
12, 20, 1.899
51, 19, 1.000
15, 57, 1.000
19, 58, 1.500
2, 30, 3.468
24, 47, 1.750
27, 10, 2.031
49, 25, 1.800
30, 5, 2.749
0, 40, 4.868
55, 7, 1.000
20, 27, 1.679
3, 37, 3.456
42, 8, 1.833
6, 18, 2.351
28, 43, 1.200
32, 46, 1.000
13, 68, 1.000
35, 43, 1.000
18, 17, 1.958
21, 4, 2.624
43, 27, 1.111
8, 7, 2.530
7, 49, 2.000
29, 68, 1.200
33, 1, 4.144
14, 29, 1.646
3, 67, 2.000
36, 10, 1.953
37, 23, 1.686
12, 19, 1.956
51, 24, 2.500
15, 6, 2.505
37, 21, 1.891
2, 25, 3.049
24, 54, 1.000
27, 3, 3.024
49, 18, 3.000
30, 12, 1.930
0, 47, 5.778
20, 34, 1.766
3, 42, 2.487
6, 21, 2.337
64, 12, 2.000
28, 34, 1.695
67, 9, 1.000
32, 37, 1.294
31, 23, 1.750
53, 38, 2.000
18, 8, 2.216
40, 37, 1.500
21, 13, 1.818
43, 16, 1.435
8, 14, 2.269
7, 46, 2.150
11, 43, 1.733
33, 26, 1.792
16, 62, 1.000
36, 49, 1.000
39, 36, 1.286
61, 23, 1.000
9, 17, 2.142
12, 10, 2.120
15, 15, 1.989
37, 30, 2.000
2, 16, 3.110
27, 24, 1.712
49, 11, 1.556
52, 0, 1.000
0, 38, 5.363
55, 21, 1.000
20, 41, 1.436
3, 19, 2.921
25, 34, 1.459
6, 12, 2.404
64, 3, 3.333
67, 14, 1.000
29, 52, 1.000
31, 28, 1.774
18, 3, 2.944
40, 44, 1.000
21, 22, 1.793
4, 50, 2.167
43, 9, 1.583
8, 53, 1.500
7, 39, 2.000
46, 6, 1.833
11, 32, 1.847
68, 23, 1.000
33, 19, 1.695
41, 51, 1.000
61, 16, 2.000
44, 40, 1.000
9, 26, 1.985
12, 1, 3.462
16, 68, 1.286
15, 20, 1.845
37, 7, 2.453
20, 65, 3.000
24, 4, 2.774
62, 17, 1.000
27, 17, 1.815
49, 12, 2.200
13, 30, 1.836
52, 15, 1.000
0, 61, 1.667
20, 48, 1.800
3, 24, 2.964
25, 43, 1.571
6, 7, 2.566
28, 48, 2.000
31, 5, 2.209
40, 19, 1.596
21, 31, 1.668
43, 14, 1.543
7, 28, 2.287
46, 9, 1.444
29, 47, 1.750
33, 20, 1.587
16, 44, 1.762
36, 39, 1.294
9, 3, 2.907
48, 34, 1.000
34, 13, 1.811
15, 29, 1.827
37, 0, 4.933
24, 11, 1.869
27, 22, 1.614
49, 5, 1.000
13, 23, 1.801
20, 63, 1.000
3, 1, 3.193
25, 44, 1.462
64, 17, 2.000
28, 15, 1.766
50, 28, 1.333
31, 2, 3.305
53, 49, 1.000
1, 43, 2.812
40, 26, 2.111
21, 24, 1.622
4, 32, 2.304
43, 7, 2.205
8, 35, 2.005
7, 21, 2.184
46, 16, 2.545
29, 40, 1.615
68, 5, 1.000
33, 45, 1.000
16, 35, 1.675
36, 46, 1.000
22, 9, 2.047
26, 68, 2.000
9, 4, 2.756
12, 55, 1.667
34, 4, 2.600
15, 26, 1.671
37, 9, 1.750
24, 18, 1.872
62, 3, 2.500
13, 16, 2.032
52, 29, 1.000
0, 11, 6.083
38, 24, 1.372
3, 6, 2.928
25, 53, 1.000
28, 6, 2.368
50, 23, 1.500
31, 11, 2.032
1, 44, 2.810
40, 1, 2.543
21, 33, 1.635
4, 47, 3.071
8, 42, 1.792
7, 18, 2.376
65, 15, 3.000
46, 27, 1.000
29, 33, 1.868
68, 12, 1.000
33, 38, 2.857
16, 26, 1.715
41, 38, 1.000
22, 0, 6.080
44, 21, 1.600
9, 13, 2.134
12, 46, 1.778
34, 31, 1.650
37, 50, 1.000
59, 13, 13.000
24, 25, 1.610
45, 50, 1.000
10, 20, 2.049
13, 9, 2.143
0, 2, 4.476
38, 19, 1.651
3, 15, 2.776
8, 66, 2.375
28, 29, 1.545
50, 14, 6.000
53, 3, 3.000
1, 37, 3.432
40, 8, 1.733
21, 42, 1.697
4, 22, 2.552
26, 39, 1.182
7, 11, 2.409
46, 34, 3.500
29, 58, 2.000
68, 11, 1.250
16, 17, 1.942
22, 27, 1.820
5, 49, 1.000
44, 12, 1.227
9, 54, 1.500
23, 49, 2.000
47, 1, 2.500
12, 37, 1.664
69, 20, 1.000
34, 22, 1.567
17, 54, 1.000
59, 2, 1.250
5, 66, 2.000
45, 43, 1.000
10, 31, 2.024
49, 40, 3.000
13, 2, 3.206
0, 25, 5.938
38, 10, 1.913
25, 7, 2.190
28, 20, 1.789
50, 9, 1.333
14, 35, 2.064
53, 12, 1.500
1, 62, 14.000
40, 15, 2.109
21, 51, 1.667
4, 29, 2.576
26, 46, 2.500
7, 0, 5.702
46, 37, 2.250
11, 69, 1.000
33, 48, 2.400
16, 8, 2.294
21, 68, 1.333
19, 5, 2.534
41, 16, 2.323
22, 18, 1.756
5, 58, 6.500
31, 25, 1.560
44, 11, 1.645
47, 14, 1.357
30, 50, 1.333
34, 17, 1.665
17, 47, 1.000
37, 36, 1.312
59, 27, 1.000
45, 36, 2.000
10, 6, 2.502
49, 33, 1.000
13, 59, 13.000
42, 67, 3.000
35, 18, 1.588
0, 16, 6.233
38, 13, 1.706
25, 8, 2.048
28, 19, 1.698
50, 0, 4.000
14, 42, 1.463
1, 55, 1.000
21, 60, 3.000
4, 4, 2.865
26, 41, 2.222
65, 18, 1.000
29, 12, 1.773
12, 68, 1.000
16, 15, 2.026
19, 10, 2.092
2, 46, 2.538
41, 25, 1.520
22, 21, 1.759
5, 35, 2.190
44, 2, 2.769
9, 32, 2.079
47, 23, 1.556
34, 40, 1.111
17, 32, 1.746
56, 5, 1.000
37, 45, 2.000
23, 14, 1.728
6, 66, 2.000
45, 29, 1.000
10, 1, 3.432
30, 68, 1.000
13, 52, 2.000
35, 27, 1.417
0, 23, 6.095
38, 4, 2.659
25, 17, 1.675
63, 4, 1.333
14, 45, 1.154
53, 30, 1.000
1, 8, 3.310
39, 31, 1.438
4, 3, 2.931
26, 48, 1.000
29, 5, 2.542
12, 67, 1.667
16, 6, 2.415
19, 19, 1.925
2, 41, 2.976
41, 2, 2.976
22, 44, 1.538
5, 44, 3.206
9, 41, 1.806
66, 10, 2.000
47, 28, 1.000
69, 15, 1.667
34, 35, 1.609
17, 25, 1.659
59, 41, 1.000
42, 35, 1.000
23, 7, 2.358
45, 22, 1.143
10, 8, 2.303
13, 45, 1.125
35, 0, 5.075
25, 26, 1.532
63, 13, 18.000
11, 27, 1.813
14, 52, 1.000
1, 1, 3.242
39, 20, 1.464
4, 10, 2.683
26, 59, 2.000
44, 68, 1.000
29, 30, 1.597
51, 49, 1.000
54, 14, 1.000
19, 24, 1.653
2, 32, 2.847
41, 11, 1.565
22, 39, 1.481
5, 21, 2.486
27, 40, 1.917
66, 5, 2.000
47, 37, 1.000
30, 39, 1.286
69, 8, 1.000
17, 18, 1.955
56, 19, 1.333
42, 42, 2.000
23, 28, 1.718
6, 60, 3.500
45, 15, 1.222
10, 51, 1.167
32, 12, 1.789
13, 38, 1.709
35, 9, 2.179
18, 51, 2.200
60, 7, 2.000
63, 10, 1.000
11, 16, 2.028
50, 45, 1.000
23, 61, 1.000
14, 63, 2.667
18, 66, 1.000
1, 26, 3.612
39, 13, 1.750
26, 2, 3.218
48, 27, 1.000
29, 23, 1.648
15, 36, 1.700
19, 33, 1.736
2, 59, 1.250
41, 12, 1.951
22, 62, 1.500
5, 30, 2.735
27, 33, 1.643
47, 34, 1.000
30, 46, 2.333
17, 11, 2.037
20, 0, 6.363
42, 21, 1.645
23, 21, 1.598
6, 55, 1.667
64, 23, 18.000
45, 8, 1.364
10, 58, 1.000
32, 3, 3.026
35, 14, 2.017
18, 42, 1.526
38, 41, 1.200
11, 9, 2.264
50, 36, 1.000
14, 6, 2.564
36, 23, 1.683
1, 19, 3.196
39, 10, 1.588
26, 13, 1.878
48, 18, 1.333
29, 16, 1.802
15, 45, 1.500
54, 24, 1.000
19, 38, 1.415
2, 50, 1.000
22, 49, 4.200
5, 7, 2.650
27, 38, 1.483
30, 17, 1.728
17, 12, 1.961
20, 15, 1.844
3, 49, 5.600
42, 28, 1.278
23, 18, 1.800
6, 46, 1.789
45, 1, 2.714
10, 37, 2.000
32, 26, 1.643
31, 50, 1.000
18, 37, 1.561
38, 32, 1.615
60, 21, 3.000
8, 19, 2.135
11, 14, 2.109
14, 9, 2.172
36, 30, 1.568
1, 20, 3.538
39, 3, 3.094
26, 20, 1.667
48, 9, 1.556
51, 4, 2.500
15, 42, 1.486
19, 47, 1.000
2, 13, 3.197
24, 34, 1.698
5, 0, 5.070
9, 69, 1.000
30, 24, 1.726
17, 5, 2.642
20, 22, 1.707
3, 54, 1.000
42, 7, 1.891
23, 43, 1.154
6, 33, 2.056
10, 44, 1.619
67, 21, 1.667
32, 17, 1.776
23, 44, 1.364
18, 28, 1.784
57, 15, 1.000
40, 49, 3.000
8, 26, 1.987
28, 69, 1.000
11, 7, 2.440
14, 16, 2.004
36, 5, 2.470
61, 11, 8.000
26, 31, 1.807
48, 0, 5.167
12, 30, 1.883
51, 13, 1.000
15, 51, 1.000
19, 52, 2.000
2, 4, 3.041
24, 41, 1.533
5, 9, 2.595
27, 52, 1.000
10, 68, 1.636
30, 3, 3.106
20, 29, 1.804
3, 63, 1.000
42, 14, 1.538
23, 32, 1.589
6, 24, 2.385
28, 45, 1.000
32, 40, 1.111
31, 32, 1.298
35, 37, 1.455
18, 23, 1.777
57, 16, 1.000
43, 37, 1.000
8, 1, 3.346
7, 59, 2.000
33, 15, 1.565
14, 27, 1.751
36, 12, 1.871
61, 4, 1.000
48, 7, 2.267
12, 21, 2.023
51, 18, 2.200
19, 61, 1.000
2, 31, 3.518
24, 48, 2.167
27, 13, 1.716
49, 24, 2.000
30, 10, 1.958
0, 41, 3.468
55, 6, 1.667
20, 36, 1.500
3, 36, 2.828
42, 9, 1.745
23, 57, 1.000
6, 19, 2.394
28, 36, 1.162
67, 3, 1.500
32, 47, 1.000
31, 41, 1.769
35, 42, 1.000
18, 14, 1.861
21, 3, 2.870
43, 26, 1.917
8, 8, 2.408
7, 48, 2.222
29, 67, 1.500
33, 0, 5.536
36, 11, 2.347
7, 65, 1.333
12, 12, 2.076
15, 1, 3.404
19, 66, 1.667
2, 22, 3.247
24, 55, 1.000
27, 2, 3.067
49, 17, 1.182
30, 13, 1.808
0, 32, 5.277
20, 35, 1.748
3, 45, 3.294
6, 10, 2.480
64, 13, 1.000
28, 35, 2.140
67, 8, 2.667
32, 38, 1.583
31, 22, 1.819
53, 37, 1.000
18, 9, 2.078
40, 38, 1.333
21, 12, 2.039
4, 52, 1.000
43, 19, 1.571
8, 15, 2.273
7, 41, 2.451
11, 42, 1.754
33, 25, 1.631
16, 63, 1.000
36, 50, 1.000
58, 3, 1.500
39, 39, 1.333
9, 16, 2.114
12, 11, 2.073
15, 14, 2.027
37, 29, 1.500
2, 17, 3.014
27, 27, 1.500
49, 10, 1.000
52, 1, 2.000
0, 39, 5.685
55, 20, 1.000
20, 42, 1.567
3, 18, 2.952
25, 33, 1.533
6, 13, 2.367
64, 4, 1.500
31, 31, 1.634
18, 0, 6.165
21, 21, 1.686
4, 51, 2.800
43, 8, 1.841
8, 54, 1.667
7, 38, 2.042
46, 7, 2.105
11, 35, 2.159
68, 16, 1.286
33, 18, 1.764
58, 10, 1.000
41, 50, 1.000
44, 41, 1.000
9, 25, 2.023
12, 2, 3.129
15, 23, 1.788
37, 6, 2.244
20, 66, 2.000
24, 5, 2.422
62, 22, 1.500
27, 16, 1.742
49, 3, 6.000
13, 29, 1.775
52, 8, 1.000
0, 62, 3.000
20, 49, 1.800
3, 27, 2.914
25, 42, 1.773
6, 4, 2.728
28, 49, 1.500
31, 4, 2.408
14, 68, 1.000
40, 20, 1.868
21, 30, 1.841
4, 58, 1.000
43, 1, 2.667
8, 61, 1.000
7, 31, 2.048
46, 14, 1.250
29, 46, 1.250
33, 43, 1.000
16, 45, 2.000
36, 32, 1.333
1, 66, 1.000
58, 21, 1.500
41, 59, 1.000
44, 32, 1.091
9, 2, 3.144
37, 68, 1.000
48, 35, 1.000
12, 57, 1.000
34, 10, 1.690
15, 28, 1.747
37, 15, 1.778
24, 12, 1.740
49, 4, 1.400
13, 22, 1.917
52, 23, 1.000
0, 53, 1.500
3, 0, 4.624
25, 51, 1.000
64, 18, 2.000
28, 8, 2.059
44, 30, 1.000
50, 29, 1.000
31, 13, 1.706
1, 42, 1.917
40, 27, 1.652
21, 39, 1.784
4, 33, 2.519
43, 6, 2.091
8, 36, 2.041
7, 20, 2.238
46, 17, 1.400
29, 39, 1.786
68, 6, 1.000
33, 44, 2.667
16, 36, 1.664
36, 47, 1.000
22, 14, 1.834
44, 31, 1.333
9, 11, 2.243
12, 48, 1.250
23, 64, 18.000
34, 5, 2.748
17, 59, 1.000
37, 8, 1.972
24, 19, 1.653
62, 0, 3.000
13, 15, 2.000
52, 30, 1.000
0, 12, 6.032
38, 25, 1.529
3, 9, 2.904
25, 52, 2.333
28, 7, 2.268
50, 20, 2.000
31, 10, 2.051
1, 35, 3.815
40, 2, 3.651
21, 32, 1.681
4, 40, 2.500
8, 43, 1.689
7, 13, 2.477
65, 14, 1.333
46, 24, 2.000
29, 32, 1.522
68, 13, 1.000
33, 37, 1.500
16, 27, 1.709
2, 66, 1.000
41, 37, 1.000
22, 1, 3.391
5, 55, 2.000
44, 22, 1.385
9, 12, 2.173
69, 21, 1.000
12, 47, 1.000
34, 28, 1.689
24, 26, 1.584
10, 21, 1.981
13, 8, 2.287
0, 3, 4.616
38, 16, 1.406
3, 14, 3.003
25, 61, 1.000
8, 67, 2.667
28, 30, 1.410
50, 15, 2.000
53, 2, 3.000
1, 36, 3.773
40, 9, 1.901
21, 41, 1.333
4, 23, 2.669
26, 36, 1.429
7, 10, 2.342
65, 7, 1.333
46, 35, 1.000
29, 57, 1.000
16, 18, 1.946
21, 69, 1.000
41, 46, 1.000
22, 24, 1.644
5, 48, 2.429
44, 13, 1.500
9, 53, 1.000
47, 0, 5.545
12, 38, 1.717
34, 23, 1.418
17, 53, 1.000
59, 5, 1.000
5, 65, 3.500
42, 18, 1.600
10, 28, 1.873
13, 1, 3.487
0, 26, 5.662
38, 11, 1.695
62, 6, 1.000
25, 6, 2.307
63, 17, 4.000
28, 21, 1.621
50, 6, 1.250
14, 32, 1.651
53, 11, 1.500
1, 61, 2.000
21, 50, 1.000
4, 30, 2.780
26, 47, 1.000
7, 3, 2.848
65, 24, 2.000
29, 50, 1.000
16, 9, 2.117
19, 4, 2.751
41, 23, 2.000
22, 19, 1.820
5, 57, 1.000
44, 4, 2.032
27, 68, 1.500
47, 9, 1.308
69, 28, 1.000
34, 46, 3.500
17, 46, 1.364
37, 35, 1.500
59, 26, 2.000
45, 35, 1.000
10, 7, 2.339
35, 21, 1.569
0, 17, 6.270
38, 2, 2.777
25, 15, 1.744
50, 1, 3.500
14, 43, 1.514
4, 5, 2.775
65, 17, 1.500
46, 45, 1.000
29, 11, 1.787
12, 69, 1.250
16, 0, 6.302
19, 13, 1.994
2, 47, 1.250
41, 24, 1.656
22, 42, 1.667
5, 34, 2.618
44, 3, 1.967
9, 39, 1.767
47, 22, 1.222
30, 58, 1.000
34, 41, 1.556
17, 39, 1.618
37, 44, 1.000
59, 19, 15.000
23, 9, 2.019
6, 67, 2.000
45, 28, 1.000
10, 14, 2.066
30, 69, 1.000
13, 51, 1.000
35, 26, 1.465
18, 62, 4.000
38, 5, 2.130
25, 16, 1.822
63, 7, 4.333
24, 67, 2.000
14, 50, 6.000
53, 29, 1.000
1, 15, 3.415
39, 30, 1.267
4, 12, 2.719
26, 49, 3.000
29, 4, 2.690
29, 53, 1.000
16, 7, 2.407
19, 18, 1.781
2, 38, 2.910
41, 1, 2.562
22, 45, 1.143
5, 43, 2.171
9, 40, 1.702
66, 11, 1.333
47, 31, 1.000
69, 14, 1.000
34, 32, 1.931
17, 24, 1.652
42, 32, 1.143
23, 6, 2.230
6, 58, 3.667
45, 21, 2.083
10, 9, 2.192
13, 44, 1.737
35, 3, 2.486
60, 9, 1.000
25, 25, 1.770
63, 12, 3.500
11, 26, 1.885
50, 51, 1.000
14, 53, 1.333
1, 0, 4.372
39, 23, 1.667
4, 11, 2.687
29, 29, 1.473
54, 15, 1.000
19, 27, 1.790
2, 33, 2.968
41, 10, 1.615
22, 36, 1.761
5, 20, 2.447
27, 43, 1.500
66, 2, 1.000
47, 36, 1.000
30, 36, 1.568
17, 17, 1.891
59, 33, 1.000
42, 43, 2.667
23, 31, 1.707
6, 61, 1.500
45, 14, 1.167
10, 48, 1.875
32, 13, 1.868
13, 37, 1.642
35, 8, 2.028
18, 48, 1.300
60, 0, 2.000
11, 19, 1.961
50, 42, 1.000
14, 60, 4.500
18, 67, 1.000
1, 25, 3.856
39, 12, 1.402
26, 3, 2.867
48, 28, 4.000
29, 22, 1.681
15, 39, 1.586
54, 6, 3.000
19, 32, 1.859
5, 29, 2.414
27, 32, 1.516
30, 47, 1.000
34, 50, 1.000
17, 10, 2.157
20, 1, 3.490
24, 68, 1.500
23, 20, 1.742
6, 52, 1.000
45, 7, 1.625
10, 59, 2.000
32, 4, 2.298
31, 52, 1.000
18, 43, 2.286
38, 46, 1.000
11, 8, 2.374
50, 37, 1.000
14, 7, 2.342
36, 16, 1.594
1, 18, 3.521
39, 5, 2.226
26, 10, 1.807
48, 19, 1.500
15, 44, 1.154
19, 41, 1.622
2, 51, 4.000
22, 54, 1.500
5, 6, 2.641
9, 67, 1.000
66, 20, 2.000
47, 42, 2.000
30, 22, 1.498
52, 39, 1.000
17, 3, 2.966
20, 8, 2.163
3, 48, 1.400
42, 29, 1.286
23, 45, 1.125
6, 47, 1.800
45, 0, 2.611
10, 34, 1.684
32, 27, 1.341
25, 67, 6.000
18, 34, 1.880
57, 5, 1.000
38, 33, 2.857
3, 65, 4.400
60, 22, 1.000
8, 20, 2.157
11, 1, 3.381
14, 14, 2.015
36, 31, 1.333
39, 2, 2.312
26, 21, 1.621
48, 10, 1.875
51, 7, 1.833
15, 53, 2.000
19, 46, 1.556
2, 10, 3.126
24, 35, 1.768
5, 15, 2.662
9, 68, 1.143
30, 25, 1.523
17, 4, 2.643
20, 23, 1.709
3, 57, 1.000
42, 4, 2.944
23, 42, 1.688
6, 38, 2.418
10, 45, 2.000
67, 20, 1.000
32, 18, 1.570
18, 29, 1.638
57, 14, 1.000
8, 27, 1.968
7, 61, 1.000
11, 6, 2.462
14, 17, 2.015
36, 6, 2.100
61, 10, 1.000
26, 28, 1.575
48, 1, 9.000
12, 31, 1.784
51, 12, 2.000
15, 50, 2.000
2, 5, 2.956
24, 42, 1.647
5, 8, 2.664
10, 69, 1.000
30, 0, 5.665
52, 53, 1.000
55, 8, 1.000
20, 30, 1.794
3, 62, 2.500
42, 15, 1.529
23, 35, 1.529
6, 25, 2.248
28, 46, 6.000
67, 29, 1.500
32, 41, 1.286
31, 35, 1.719
35, 36, 1.333
18, 20, 1.864
57, 23, 1.000
60, 36, 1.000
43, 36, 1.571
8, 2, 3.025
